time,error,error_l,error_r,Simulation_reset
0.0,-0.0,-0.0,-0.0
0.01,-0.0,-0.0,-0.0
0.02,-0.0,-0.0,-0.0
0.03,-0.0,-0.0,-0.0
0.04,-0.0,-0.0,-0.0
0.05,-0.0,-0.0,-0.0
0.06,-0.0,-0.0,-0.0
0.07,-0.0,-0.0,-0.0
0.08,-0.0,-0.0,-0.0
0.09,-0.0,-0.0,-0.0
0.1,-0.0,-0.0,-0.0
0.11,-0.0,-0.0,-0.0
0.12,-0.0,-0.0,-0.0
0.13,-0.0,-0.0,-0.0
0.14,-0.0,-0.0,-0.0
0.15,-0.0,-0.0,-0.0
0.16,-0.0,-0.0,-0.0
0.17,-0.0,-0.0,-0.0
0.18,-0.0,-0.0,-0.0
0.19,-0.0,-0.0,-0.0
0.2,-0.0,-0.0,-0.0
0.21,-0.0,-0.0,-0.0
0.22,-0.0,-0.0,-0.0
0.23,-0.0,-0.0,-0.0
0.24,-0.0,-0.0,-0.0
0.25,0.354548701296,-5.35582504286,6.06492244545
0.26,0.354548701296,-5.35582504286,6.06492244545
0.27,0.354548701296,-5.35582504286,6.06492244545
0.28,0.354548701296,-5.35582504286,6.06492244545
0.29,0.354548701296,-5.35582504286,6.06492244545
0.3,0.354548701296,-5.35582504286,6.06492244545
0.31,0.354548701296,-5.35582504286,6.06492244545
0.32,0.354548701296,-5.35582504286,6.06492244545
0.33,0.354548701296,-5.35582504286,6.06492244545
0.34,0.354548701296,-5.35582504286,6.06492244545
0.35,0.354548701296,-5.35582504286,6.06492244545
0.36,0.354548701296,-5.35582504286,6.06492244545
0.37,0.354548701296,-5.35582504286,6.06492244545
0.38,0.354548701296,-5.35582504286,6.06492244545
0.39,0.354548701296,-5.35582504286,6.06492244545
0.4,0.35409679637,-5.7105931375,6.41878673024
0.41,0.35409679637,-5.7105931375,6.41878673024
0.42,0.35409679637,-5.7105931375,6.41878673024
0.43,0.35409679637,-5.7105931375,6.41878673024
0.44,0.35409679637,-5.7105931375,6.41878673024
0.45,0.177164653974,-5.7105931375,6.06492244545
0.46,0.177164653974,-5.7105931375,6.06492244545
0.47,0.177164653974,-5.7105931375,6.06492244545
0.48,0.177164653974,-5.7105931375,6.06492244545
0.49,0.354548701296,-5.35582504286,6.06492244545
0.5,0.354548701296,-5.35582504286,6.06492244545
0.51,0.354548701296,-5.35582504286,6.06492244545
0.52,0.354548701296,-5.35582504286,6.06492244545
0.53,0.354548701296,-5.35582504286,6.06492244545
0.54,0.354548701296,-5.35582504286,6.06492244545
0.55,0.354548701296,-5.35582504286,6.06492244545
